scenario,episode,original_mc_run,phase,phase_legacy,type,location,severity,action,recovery_plan,plan_length,plan_actions,applied,rejected_plan,rejected_reward,att_disrupted,att_recovered,improvement_att,CEF_disrupted,CEF_recovered,improvement_CEF,CEF2_disrupted,CEF2_recovered,improvement_CEF2,exposure_disrupted,exposure_recovered,improvement_exposure,dun_disrupted,dun_recovered,improvement_dun,cost_disrupted,cost_recovered,improvement_cost,energy_disrupted,energy_recovered,improvement_energy,reward,changed_routes,short_turn_routes_count,selected_routes_count,critical_routes_count,donor_routes_count,transfer_hubs_count,repaired_routes_count,failed_routes_count,inserted_existing_nodes_count,frequency_increase,frequency_increase_critical,frequency_reduction_donor,old_headway_min,new_headway_min,coverage_floor_percent,coverage_gap_before,coverage_gap_after,coverage_floor_reached,applied_for_coverage,att_delta_min,demand_share,critical_demand_share,donor_demand_share,assumed_affected_transfer_share,additional_vkm,additional_vh,additional_cost,additional_energy
S1_service,115,115,held_out,eval,combined_disruption,central + peripheral_area,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,15.033837985496882,18.205409324037525,-0.21096218687471902,0.9566610741984758,1.4902606837807884,0.557772887361787,0.9406544481667618,1.4349107271071766,0.5254387303474396,44.87524827426679,40.52676391817413,0.09690162223762548,24.57710377593538,0.0,1.0,30721.75882467699,36649.84442496199,-0.19296048882212177,,,,0.6851209853004905,,,,,,,,,,,,,,,0.0,24.57710377593538,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,116,116,held_out,eval,link_failure,any_road,severe,greedy:full_structural_recovery,greedy:full_structural_recovery,1,"[""full_structural_recovery""]",True,,,17.47175955296468,16.736841833667263,0.04206317727012867,1.0632086089566966,1.2033411463096726,0.13180154503309097,1.0479360203258463,1.176159648720986,0.12235826034042582,66.88040868359381,54.63039630859026,0.18316294137730893,8.8913216431996,6.380451368388431,0.28239561851095246,30701.326217041875,36998.171777771706,-0.20510011574791648,,,,0.23423116735015329,5.0,,6.0,,,,15.0,0.0,7.0,0.3,,,10.0,7.692307692307692,4.923924217630755,3.967397425568845,1.456527150757676,False,False,-0.5782417951985628,0.5011428891720876,,,,2611.452213812314,107.68431384,4027.4794201698514,3133.7426565747764
S1_service,117,117,held_out,eval,demand_surge,central_area,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.66413813118502,16.981599042044824,0.03863981837501669,1.189955431441271,1.2366766397060975,0.039262990050171795,1.1756035339662247,1.2155335711321589,0.03396556408028059,69.33462547524401,64.99504777014255,0.06258889660622616,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,,,,0.09146942043528666,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S1_service,118,118,held_out,eval,link_failure,any_road,mild,greedy:full_structural_recovery,greedy:full_structural_recovery,1,"[""full_structural_recovery""]",True,,,18.084675696562165,17.120889370293074,0.05329298365313253,1.142619525375975,1.26297963269973,0.10533699508079993,1.1337378538013667,1.2346947645947246,0.08904784333949368,68.79346226771766,62.42390807632189,0.09258952786251577,0.4239138154539044,0.0,1.0,32032.42285341041,38426.48013577995,-0.1996120403264713,,,,0.20733878501140185,1.0,,6.0,,,,15.0,0.0,2.0,0.3,,,10.0,7.692307692307692,0.0,0.4239138154539044,0.0,True,False,-0.5817345649416834,0.5041699562827922,,,,2677.8556088347245,104.92283592,4030.8955336277795,3213.4267306016695
S1_service,119,119,held_out,eval,link_failure,any_road,moderate,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.78562822086469,17.11889572313423,0.037487149143728485,1.1976837951233477,1.2395365236811162,0.03494472307981608,1.1826665631101887,1.2185111137991766,0.030308247317590162,68.07606358671367,64.2065040148816,0.05684170570325526,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,,,,0.08306130945618034,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S1_service,120,120,held_out,eval,combined_disruption,peripheral_area + any_road,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.739699317814893,17.91400059082353,-0.009825491959359067,1.1706762513577587,1.2629223631050428,0.07879728630378932,1.1546696253260451,1.2395917339430529,0.0735466723592285,63.7946847482338,54.80033619378419,0.1409889960260149,3.707417100131074,0.0,1.0,31967.163650723443,34995.31425308122,-0.09472690900711941,,,,0.13902592572405212,,,,,,,,,,,,,,,0.0,3.707417100131074,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,121,121,held_out,eval,area_closure,peripheral_area,moderate,greedy:redundancy_restoration,greedy:redundancy_restoration,1,"[""redundancy_restoration""]",True,,,17.461928660528457,17.22612285322543,0.013503995571580284,1.10191067775431,1.1810974470937654,0.07186314729324324,1.0856609762850313,1.1593382484984127,0.06786397763461476,61.74996897281736,57.05432590665735,0.07604284089967821,8.32610322259439,6.836984975669669,0.1788493617138603,29960.07369263249,34636.84828892187,-0.1561002367440589,,,,0.14167239899864137,4.0,,,,,,15.0,0.0,5.0,,,,,,5.934807764184799,2.3912954584095916,0.9021772114848696,False,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,122,122,held_out,eval,link_failure,any_road,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.780806619379774,17.106097552941854,0.03794592005193604,1.194712606481901,1.2365653350396695,0.03503162880402953,1.1727938880036664,1.2086384386926545,0.030563384628481384,64.2499779402112,60.380418368379125,0.06022662880029233,2.4565278681491804,2.4565278681491804,0.0,31683.329005026273,33400.439121560055,-0.05419601318603163,,,,0.08350979340110533,,,,,,37.0,,,,,,,,,2.456527868149179,1.3322676295501878e-15,1.3322676295501878e-15,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S1_service,123,123,held_out,eval,combined_disruption,any_road + central_area,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.66413813118502,16.981599042044824,0.03863981837501669,1.189955431441271,1.2366766397060975,0.039262990050171795,1.1756035339662247,1.2155335711321589,0.03396556408028059,69.33462547524401,64.99504777014255,0.06258889660622616,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,,,,0.09146942043528666,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S1_service,124,124,held_out,eval,area_closure,central_area,mild,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,14.820609744734066,17.4861978893726,-0.17985684735984966,0.812235524261675,1.3951267431808512,0.7176381745295201,0.7971395308166839,1.3690765093089703,0.7174866587112129,35.70802867279604,39.685294147553726,-0.11138294726943983,37.05200018201927,0.0,1.0,30030.808929112365,36130.83753459237,-0.20312568402266834,,,,0.8204084276973521,,,,,,,,,,,,,,,0.0,37.05200018201927,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,125,125,held_out,eval,link_failure,any_road,moderate,greedy:full_structural_recovery,greedy:full_structural_recovery,1,"[""full_structural_recovery""]",True,,,17.53665526153236,16.781319409351507,0.04307183102571015,1.1313359600129296,1.2087072085707562,0.06838927718424365,1.1208069968743553,1.1890999410813672,0.06093193957341766,66.86954737617647,63.49998098912509,0.05039014797118022,4.249985114126227,2.260866508505752,0.4680295465057003,31707.63336226464,37670.50177215875,-0.1880578200765541,,,,0.1323976660581227,1.0,,6.0,,,,15.0,0.0,1.0,0.3,,,10.0,7.692307692307692,2.260866508505751,1.9891186056204764,1.3322676295501878e-15,True,False,-0.5765538181814998,0.49967997575729967,,,,2559.118598888963,100.589544,3857.9066711111705,3070.9423186667555
S1_service,126,126,held_out,eval,demand_surge,peripheral_area,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.891242908640876,17.238251517044638,0.03649782158403679,1.204402274955368,1.2420226997461263,0.031235763642303356,1.188806649266686,1.221099573812223,0.02716415202207765,66.9819610039053,63.521001166630036,0.05167002854803661,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,,,,0.07575190653955317,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S1_service,127,127,held_out,eval,link_failure,any_road,mild,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,14.837721490270862,18.100091745813202,-0.2198700290796997,0.931713452952488,1.2876624896920323,0.3820370260959361,0.9166962209393292,1.2696420893632783,0.385019443041108,46.27173068548911,46.01087278568144,0.005637522001948233,25.532587867905264,0.0,1.0,31547.81049272474,35140.80430341094,-0.11389043342690248,,,,0.41220278331603744,,,,,,,,,,,,,,,0.0,25.532587867905264,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,128,128,held_out,eval,link_failure,any_road,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.78562822086469,17.11889572313423,0.037487149143728485,1.1976837951233477,1.2395365236811162,0.03494472307981608,1.1826665631101887,1.2185111137991766,0.030308247317590162,68.07606358671367,64.2065040148816,0.05684170570325526,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,,,,0.08306130945618034,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S1_service,129,129,held_out,eval,node_removal,peripheral,moderate,greedy:redundancy_restoration+redundant_overlay_line,greedy:redundancy_restoration+redundant_overlay_line,2,"[""redundancy_restoration"", ""redundant_overlay_line""]",True,,,18.130497551394306,17.988938766848758,0.007807771636948924,1.0612155626679574,1.349486274983923,0.27164199476234246,1.0607513743680366,1.2982446486271089,0.22389155460728352,76.03260257443125,52.565241377133454,0.30864866389815726,2.7717353485339027,0.0,1.0,30684.221077883725,37303.91929591474,-0.2157362313753598,,,,0.4494610262230445,,,,,,,,,,,,,,,0.0,2.7717353485339027,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,130,130,held_out,eval,link_failure,any_road,mild,greedy:full_structural_recovery,greedy:full_structural_recovery,1,"[""full_structural_recovery""]",True,,,17.38693880322794,17.390042386119724,-0.0001785008233425232,1.0074463530698285,1.2821032476542644,0.27262681903360736,0.9924291210566696,1.2625734479381017,0.2722051591894051,50.67388171218398,53.78257585159756,-0.06134706942464461,18.500013271742887,0.0,1.0,31892.23226243235,37786.36617881124,-0.18481409102623142,,,,0.4250211574165825,1.0,,6.0,,,,15.0,0.0,2.0,0.3,,,10.0,7.692307692307692,0.0,18.500013271742887,0.0,True,False,-0.5788761242750741,0.5016926410383974,,,,2597.2727854977325,102.67311312,3925.934264558186,3116.727342597279
S1_service,131,131,held_out,eval,link_failure,any_road,moderate,greedy:full_structural_recovery,greedy:full_structural_recovery,1,"[""full_structural_recovery""]",True,,,18.067600184894538,16.759495286837147,0.07240058915799093,1.1130103432414729,1.1916353472276384,0.0706417550057821,1.1002347938762063,1.1728516199935912,0.06600120857980746,66.86954737617648,63.445638582463104,0.0512028109664342,5.565207659732599,3.1086869654984897,0.4414068341076319,30983.037110724425,37523.96450064226,-0.2111131767535393,,,,0.1681323908226177,3.0,,6.0,,,,15.0,0.0,2.0,0.3,,,10.0,7.692307692307692,3.1086869654984883,2.456520694234111,1.3322676295501878e-15,True,False,-0.5774016810663744,0.5004147902575243,,,,2559.6219780655574,102.55348296,3893.6602757324463,3071.5463736786687
S1_service,132,132,held_out,eval,combined_disruption,peripheral_area + central_area,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,15.78774284396035,18.235393312056715,-0.1550348578823426,0.7926739884005864,1.4578646735628924,0.839173096249179,0.7893367661033655,1.4021625059434881,0.7763805845069071,36.506528569780905,42.63148993871916,-0.16777715134515234,35.266829920737024,0.8882372319960133,0.974813805664066,26330.034629068195,37831.87028243563,-0.43683329002041943,,,,0.9359508960045207,,,,,,,,,,,,,,,0.8882372319960125,34.37859268874101,8.881784197001252e-16,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,133,133,held_out,eval,node_removal,central,mild,greedy:redundancy_restoration+redundant_overlay_line,greedy:redundancy_restoration+redundant_overlay_line,2,"[""redundancy_restoration"", ""redundant_overlay_line""]",True,,,14.869692031998165,17.791332164310855,-0.1964828946037079,0.9544392790827934,1.3114720137574194,0.3740759024688621,0.9394220470696342,1.2709355630855372,0.35289092591556964,46.53259575921185,56.80433648818208,-0.2207429128201338,24.01085700306829,0.0,1.0,31012.613342295343,36341.71731165966,-0.1718366624104015,,,,0.4141431627718527,,,,,,,,,,,,,,,0.0,24.01085700306829,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,134,134,held_out,eval,combined_disruption,central_area + peripheral,moderate,greedy:corridor_relief+emergency_bus_bridge,greedy:corridor_relief+emergency_bus_bridge,2,"[""corridor_relief"", ""emergency_bus_bridge""]",True,,,14.555720098731143,16.766537497437508,-0.15188650123184813,0.3406243060468593,0.7745377343961863,1.2738768803234908,0.3406243060468593,0.7691230487315507,1.2579805230509398,24.541102643080023,38.57083712209632,-0.5716831343343218,66.96893838120961,35.664326738163304,0.46744972221076553,21851.052792751405,27977.790851703146,-0.28038640138127113,,,,0.5806271814784287,,,,,,,,,,,,,,,0.0,66.96893838120961,35.664326738163304,False,False,-0.35,,,,,0.0,0.0,0.0,0.0
S1_service,135,135,held_out,eval,link_failure,any_road,mild,greedy:full_structural_recovery,greedy:full_structural_recovery,1,"[""full_structural_recovery""]",True,,,17.807043823679447,16.9058846190155,0.05060689542784213,1.1918562751068744,1.2406824981975253,0.040966536075226524,1.1768390430937155,1.2196570883155857,0.03638394347395945,68.54345132749717,64.07606789106269,0.06517593365833799,0.0,0.0,,31815.809520014627,38364.79613001753,-0.20584064051185244,,,,0.09530124741677361,1.0,,6.0,,,,15.0,0.0,2.0,0.3,,,10.0,7.692307692307692,0.0,0.0,0.0,True,False,-0.5751597238195926,0.49847176064364673,,,,2559.118598888963,100.589544,3857.9066711111705,3070.9423186667555
S1_service,136,136,held_out,eval,node_removal,central,moderate,greedy:redundancy_restoration+redundant_overlay_line,greedy:redundancy_restoration+redundant_overlay_line,2,"[""redundancy_restoration"", ""redundant_overlay_line""]",True,,,17.362984217818664,17.78848889959447,-0.024506425648831376,0.9867097375959544,1.272597245958142,0.28973820513693477,0.9716925055827954,1.2549189021650766,0.2914773912066035,48.880410118376794,48.79346226771762,0.0017787872574842303,20.45652643336617,0.0,1.0,31225.504685884953,36598.07597953174,-0.17205714840136385,,,,0.4542574394693606,,,,,,,,,,,,,,,0.0,20.45652643336617,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,137,137,held_out,eval,link_failure,any_road,severe,greedy:full_structural_recovery,greedy:full_structural_recovery,1,"[""full_structural_recovery""]",True,,,17.946939836489875,16.924481254212882,0.05697119350665685,1.1582082141442207,1.2624552516183438,0.0900071646885611,1.1362894956659861,1.2362687810465187,0.08798751177571532,61.09780987546805,50.76087260633358,0.16918670718645437,5.934786242439591,2.4565278681491804,0.5860798067868769,31470.35147178195,37431.56221247966,-0.18942307479606188,,,,0.19646135943742807,2.0,,6.0,,,,15.0,0.0,2.0,0.3,,,10.0,7.692307692307692,2.456527868149179,3.478258374290412,1.3322676295501878e-15,True,False,-0.5798871598501885,0.5025688718701632,,,,2563.1765686337026,102.62991312,3897.8796910669616,3075.811882360443
S1_service,138,138,held_out,eval,area_closure,peripheral_area,moderate,greedy:redundancy_restoration,greedy:redundancy_restoration,1,"[""redundancy_restoration""]",True,,,16.55729354245291,17.555307986849428,-0.06027642391177083,1.0545814553831345,1.3837776612093058,0.3121581591879716,1.051450511896508,1.3554845452665478,0.28915676955794295,55.56518613798741,43.97823003732589,0.20852906119826778,11.521745212667128,0.0,1.0,29592.42349230584,36519.29598714987,-0.23407587745035638,,,,0.475822188673524,4.0,,,,,,15.0,0.0,11.0,,,,,,0.0,11.521745212667128,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,139,139,held_out,eval,link_failure,any_road,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.622050032324204,16.94563137467477,0.038384788172129466,1.1823409065452803,1.224193635103049,0.03539819042551728,1.1617378991648621,1.19758244985385,0.030854249237074475,64.44562495202449,60.57606538019241,0.060043790012319825,2.967403882092402,2.967403882092402,0.0,31753.34240409525,33470.45252062903,-0.05407651562099245,,,,0.08360591546046012,,,,,,36.0,,,,,,,,,2.9674038820924005,1.3322676295501878e-15,1.3322676295501878e-15,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S1_service,140,140,held_out,eval,demand_surge,peripheral_area,moderate,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.96629157314435,17.323064464205075,0.03580188523160549,1.209176354673857,1.2437893497957393,0.028625266271616972,1.193169728642143,1.2229389057383993,0.02494965836095618,66.20450344190813,63.033890194114306,0.04789120200223106,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,,,,0.07055792321430521,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S1_service,141,141,held_out,eval,combined_disruption,any_road + central_area,moderate,greedy:full_structural_recovery,greedy:full_structural_recovery,1,"[""full_structural_recovery""]",True,,,18.01458019578219,16.779887782200287,0.06853850604140006,1.1419490298374249,1.241725948904228,0.08737423165113427,1.1391455509030441,1.2180860324794855,0.06929797646478299,72.4659130356286,64.56280235855063,0.10905969918839402,0.0,0.0,,31492.983592312525,38328.42342475176,-0.2170464355148546,,,,0.18691923322916298,2.0,,6.0,,,,15.0,0.0,2.0,0.3,,,10.0,7.692307692307692,0.0,0.0,0.0,True,False,-0.5790585743647063,0.501850764449412,,,,2559.118598888963,100.589544,3857.9066711111705,3070.9423186667555
S1_service,142,142,held_out,eval,link_failure,any_road,moderate,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.78562822086469,17.11889572313423,0.037487149143728485,1.1976837951233477,1.2395365236811162,0.03494472307981608,1.1826665631101887,1.2185111137991766,0.030308247317590162,68.07606358671367,64.2065040148816,0.05684170570325526,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,,,,0.08306130945618034,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S1_service,143,143,held_out,eval,demand_surge,peripheral_area,moderate,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.96629157314435,17.323064464205075,0.03580188523160549,1.209176354673857,1.2437893497957393,0.028625266271616972,1.193169728642143,1.2229389057383993,0.02494965836095618,66.20450344190813,63.033890194114306,0.04789120200223106,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,,,,0.07055792321430521,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
